Fiyat,Marka,Seri,Model,Yıl,Kilometre,VitesTipi,YakıtTipi,KasaTipi,MotorHacmi,MotorGücü,Çekiş
135000,Lada,Samara,1.5,1990,90000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
220000,Lada,Vega,1.5,1999,185000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
145000,Lada,Samara,1.5,2001,250000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,70.0,Önden Çekiş
175000,Lada,Samara,1.5,2001,176500.0,Düz,LPG & Benzin,Hatchback/5,1560.0,88.0,Önden Çekiş
185000,Lada,Vega,1.5,2000,51000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
135000,Lada,Samara,1.5,1992,220000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
185000,Lada,Vega,1.5,2001,135000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
230000,Lada,Samara,1.5,2004,161000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
153000,Lada,Samara,1.5,1993,450000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
190000,Lada,Samara,1.5,2000,156930.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
150000,Lada,Vega,1.5,1999,150000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,210000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
212000,Lada,Samara,1.5,1999,142000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,70.0,Önden Çekiş
165000,Lada,Vega,1.5,2000,400000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
97000,Lada,Samara,1.3,1990,250000.0,Düz,LPG & Benzin,Hatchback/3,1288.0,65.0,Önden Çekiş
155000,Lada,Samara,1.5,1993,200000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
165000,Lada,Samara,1.5,1992,71000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
160000,Lada,Vega,1.5,2000,129957.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
110000,Lada,Samara,1.5,1994,370000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
117500,Lada,Samara,1.5,1994,250457.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
125000,Lada,VAZ,2105,1993,102000.0,Düz,Benzin,Station wagon,1560.0,105.0,Önden Çekiş
195000,Lada,Vega,1.6,2001,300000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
252000,Lada,Kalina,1.6,2008,175000.0,Düz,LPG & Benzin,Sedan,1596.0,80.0,Önden Çekiş
144000,Lada,Samara,1.5,1994,156000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
224900,Lada,Vega,1.5,2004,104000.0,Düz,Benzin,Sedan,1560.0,88.0,Önden Çekiş
110000,Lada,Samara,1.5,1993,87896.0,Düz,LPG & Benzin,Sedan,1560.0,63.0,Önden Çekiş
139900,Lada,Vega,1.5,2001,300000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,85000.0,Düz,Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
85000,Lada,Samara,1.5,1993,150000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
200000,Lada,Vega,1.5,2000,156000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
155000,Lada,Vega,1.6,2000,256000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
120000,Lada,Samara,1.5,1993,30916.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
168500,Lada,Samara,1.5,1993,110000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,200000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
250000,Lada,Vega,1.5,2000,340000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
173000,Lada,Vega,1.6,2000,202000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
145000,Lada,Samara,1.5,1992,200000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
180000,Lada,Vega,1.5,2001,149000.0,Düz,Benzin,Sedan,1499.0,77.0,Önden Çekiş
93000,Lada,Samara,1.5,1990,196000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
162000,Lada,Vega,1.5,2000,235000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
238000,Lada,Vega,1.6,2006,219000.0,Düz,Benzin,Hatchback/5,1596.0,90.0,Önden Çekiş
274000,Lada,Vega,1.6,2006,78000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
180000,Lada,Vega,1.5,2000,140256.0,Düz,Benzin,Sedan,1560.0,105.0,Önden Çekiş
130000,Lada,Samara,1.5,1993,48000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
298000,Lada,Kalina,1.6,2007,42000.0,Düz,LPG & Benzin,Sedan,1596.0,80.0,Önden Çekiş
105000,Lada,Samara,1.5,1994,250000.0,Düz,Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
265000,Lada,Vega,1.5,2004,132000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
325000,Lada,Kalina,1.6,2008,155000.0,Düz,LPG & Benzin,Hatchback/5,1596.0,80.0,Önden Çekiş
159000,Lada,Vega,1.5,2000,118000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
130000,Lada,Samara,1.5,1993,189500.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
150000,Lada,Samara,1.5,1993,390000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
180000,Lada,Vega,1.5,2000,231000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
150000,Lada,Samara,1.5,2000,264000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
130000,Lada,Samara,1.5,1994,72500.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
229000,Lada,Vega,1.6,2006,183000.0,Düz,Benzin,Station wagon,1596.0,90.0,Önden Çekiş
129000,Lada,Samara,1.5,1994,180000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,60000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
278000,Lada,Vega,1.5,2004,24300.0,Düz,Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
105000,Lada,Samara,1.5,1991,167000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
180000,Lada,Vega,1.5,2004,140000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
318000,Lada,Vega,1.5,2000,190000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
145000,Lada,Samara,1.5,1993,300000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
195000,Lada,Vega,1.6,2005,85000.0,Düz,Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
140000,Lada,Samara,1.5,2000,275000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
79900,Lada,Vega,1.6,2004,111111.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
220000,Lada,Vega,1.5,2004,162000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
77750,Lada,Samara,1.5,1992,350000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
225000,Lada,Samara,1.5,1990,250000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
262000,Lada,Vega,1.6,2006,40000.0,Düz,LPG & Benzin,Hatchback/5,1596.0,90.0,Önden Çekiş
135000,Lada,Samara,1.5,1990,26000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
260000,Lada,Vega,1.5,2004,146000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,160000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
130000,Lada,Samara,1.5,1991,250000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
245000,Lada,Vega,1.6,2005,115000.0,Düz,Benzin,Station wagon,1560.0,105.0,Önden Çekiş
190000,Lada,Samara,1.5,2001,250000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
195000,Lada,Vega,1.6,2005,273000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,88.0,Önden Çekiş
200000,Lada,Vega,1.6,2006,128000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
198500,Lada,Samara,1.5,2001,239000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,70.0,Önden Çekiş
200000,Lada,Vega,1.6,2000,193000.0,Düz,Benzin,Sedan,1596.0,90.0,Önden Çekiş
130000,Lada,Samara,1.5,1992,150000.0,Düz,Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
160000,Lada,Vega,1.5,1999,187000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
100000,Lada,Samara,1.5,1991,250000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
160000,Lada,Vega,1.5,2000,224000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
115000,Lada,Samara,1.5,1995,77000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
205000,Lada,Vega,1.5,1999,285000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
150000,Lada,Vega,1.6,2006,200000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
160000,Lada,Vega,1.5,2003,300000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
135000,Lada,VAZ,2105,1991,100000.0,Düz,LPG & Benzin,Station wagon,1560.0,105.0,Önden Çekiş
120000,Lada,Samara,1.5,1993,300000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
170000,Lada,Samara,1.5,2001,248000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
230000,Lada,Vega,1.5,2004,120000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
135000,Lada,Samara,1.5,1994,500000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
140000,Lada,Samara,1.5,1994,96380.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
150000,Lada,Samara,1.5,1994,72000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
110000,Lada,Samara,1.5,1992,275000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
115000,Lada,Samara,1.5,1993,96240.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
195000,Lada,Vega,1.5,2004,160000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
205000,Lada,Vega,1.5,2004,160000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
132000,Lada,Samara,1.5,1991,115560.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
132000,Lada,Samara,1.5,1994,240000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
135000,Lada,Samara,1.5,1992,290000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
165000,Lada,Vega,1.5,2000,275000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
100000,Lada,Samara,1.5,1993,7000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
130000,Lada,VAZ,2105,1990,15000.0,Düz,LPG & Benzin,Station wagon,1560.0,63.0,Arkadan İtiş
200000,Lada,Vega,1.5,2004,192000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
160000,Lada,Samara,1.5,1999,285000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,70.0,Önden Çekiş
250000,Lada,Vega,1.6,2006,151000.0,Düz,LPG & Benzin,Hatchback/5,1596.0,90.0,Önden Çekiş
120000,Lada,Samara,1.5,1994,189654.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
108000,Lada,VAZ,2107,1987,85000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
205000,Lada,Vega,1.6,2006,130000.0,Düz,Benzin,Hatchback/5,1596.0,90.0,Önden Çekiş
130250,Lada,Samara,1.5,2000,256250.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
165000,Lada,Vega,1.5,2000,40000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
275000,Lada,Kalina,1.6,2008,129000.0,Düz,LPG & Benzin,Hatchback/5,1596.0,80.0,Önden Çekiş
170000,Lada,Samara,1.5,2001,129000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
145000,Lada,Vega,1.5,2001,190000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
237500,Lada,Vega,1.5,2001,129000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
155500,Lada,Vega,1.5,1999,212000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
165000,Lada,Vega,1.5,2001,250000.0,Düz,LPG & Benzin,Sedan,1499.0,77.0,Önden Çekiş
200000,Lada,Vega,1.5,2000,129000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
180000,Lada,Samara,1.5,1993,174000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
162000,Lada,Vega,1.6,2006,260000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
142500,Lada,VAZ,2105,1987,1000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
190000,Lada,Samara,1.5,1990,227000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
145000,Lada,Samara,1.5,1993,150000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
177000,Lada,Vega,1.5,2000,208000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
245000,Lada,Vega,1.5,2004,65000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,93.0,Önden Çekiş
239000,Lada,Vega,1.5,2000,224500.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
120000,Lada,Vega,1.5,2000,164000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
125000,Lada,Samara,1.5,1993,109000.0,Düz,Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
140000,Lada,Samara,1.5,1993,235000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
130000,Lada,Samara,1.5,1993,245000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
230000,Lada,Vega,1.6,2006,199000.0,Düz,Benzin,Hatchback/5,1596.0,90.0,Önden Çekiş
118000,Lada,Samara,1.5,1992,185000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
130000,Lada,Samara,1.5,2003,180000.0,Düz,LPG & Benzin,Sedan,1500.0,70.0,Önden Çekiş
125000,Lada,Samara,1.3,1993,40000.0,Düz,LPG & Benzin,Hatchback/5,1288.0,65.0,Önden Çekiş
140000,Lada,Samara,1.5,1991,80100.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
130000,Lada,Samara,1.5,1993,30000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,63.0,Önden Çekiş
175000,Lada,Samara,1.5,2000,175000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,70.0,Önden Çekiş
210000,Lada,Vega,1.6,2005,213000.0,Düz,LPG & Benzin,Station wagon,1560.0,105.0,Önden Çekiş
203500,Lada,Vega,1.5,2001,355000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
150000,Lada,Samara,1.5,2000,225000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
98500,Lada,Samara,1.3,1992,300000.0,Düz,LPG & Benzin,Hatchback/5,1288.0,65.0,Önden Çekiş
235000,Lada,Vega,1.5,2005,152000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
160000,Lada,Vega,1.5,2000,259000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
190000,Lada,Vega,1.5,2000,96000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
240000,Lada,Vega,1.5,2006,145000.0,Düz,LPG & Benzin,Sedan,1499.0,93.0,Önden Çekiş
170000,Lada,Samara,1.5,2000,243000.0,Düz,LPG & Benzin,Sedan,1500.0,70.0,Önden Çekiş
145000,Lada,Vega,1.5,2000,198000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
200000,Lada,Vega,1.5,2001,178000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
140000,Lada,Samara,1.5,1992,180000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
128000,Lada,Samara,1.5,1992,123458.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
100000,Lada,VAZ,2105,1990,145000.0,Düz,LPG & Benzin,Sedan,1294.0,65.0,Arkadan İtiş
185000,Lada,Vega,1.5,2000,237000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
180000,Lada,Vega,1.6,2005,280000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
137000,Lada,Samara,1.5,1994,45000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
155000,Lada,Samara,1.5,1999,138000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
205000,Lada,Samara,1.5,2003,199000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
175000,Lada,Samara,1.5,2001,186000.0,Düz,LPG & Benzin,Hatchback/5,1500.0,78.0,Önden Çekiş
145000,Lada,Samara,1.5,1991,125678.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
115000,Lada,Samara,1.5,1993,200000.0,Düz,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
185000,Lada,Vega,1.5,2004,250000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
300000,Lada,Kalina,1.6,2009,203000.0,Düz,LPG & Benzin,Sedan,1596.0,80.0,Önden Çekiş
193500,Lada,Vega,1.5,2000,153000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
160000,Lada,Samara,1.5,1993,95450.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
155000,Lada,Vega,1.5,2000,245000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
145000,Lada,Vega,1.5,2001,230000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
110000,Lada,VAZ,2105,1988,32000.0,Düz,LPG & Benzin,Sedan,1294.0,65.0,Arkadan İtiş
130000,Lada,Samara,1.5,1990,220000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
250000,Lada,Vega,1.5,2003,195000.0,Düz,Benzin,Station wagon,1499.0,77.0,Önden Çekiş
184000,Lada,Vega,1.5,2000,220000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
210000,Lada,Vega,1.5,2004,150000.0,Düz,Benzin,Sedan,1560.0,88.0,Önden Çekiş
150000,Lada,Vega,1.5,1999,175000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
210000,Lada,Vega,1.5,2005,250000.0,Düz,LPG & Benzin,Sedan,1499.0,93.0,Önden Çekiş
210000,Lada,Vega,1.5,2000,105000.0,Düz,Benzin,Sedan,1560.0,105.0,Önden Çekiş
175000,Lada,Vega,1.6,2005,390000.0,Düz,LPG & Benzin,Station wagon,1560.0,113.0,Önden Çekiş
160000,Lada,Vega,1.5,2001,135000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
280000,Lada,Vega,1.5,2005,230000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,77.0,Önden Çekiş
100000,Lada,Samara,1.5,1994,228000.0,Düz,LPG & Benzin,Hatchback/3,1500.0,75.0,Önden Çekiş
225000,Lada,Vega,1.6,2006,179000.0,Düz,LPG & Benzin,Sedan,1596.0,90.0,Önden Çekiş
285000,Lada,Kalina,1.6,2007,134000.0,Düz,LPG & Benzin,Sedan,1596.0,80.0,Önden Çekiş
165000,Lada,Samara,1.5,1993,170000.0,Düz,LPG & Benzin,Hatchback/5,1499.0,68.0,Önden Çekiş
170000,Lada,Vega,1.5,2001,165000.0,Düz,LPG & Benzin,Station wagon,1499.0,77.0,Önden Çekiş
990000,Subaru,Impreza,2.0 WRX,2002,182000.0,Düz,Benzin,Sedan,1994.0,265.0,4WD (Sürekli)
554000,Subaru,Impreza,1.5 Elegance,2010,144000.0,Otomatik,LPG & Benzin,Sedan,1498.0,107.0,4WD (Sürekli)
1146000,Subaru,Levorg,1.6 GT-S CVT,2015,133191.0,Otomatik,Benzin,Station wagon,1600.0,170.0,4WD (Sürekli)
195000,Subaru,Vivio,GL,1997,68750.0,Düz,Benzin,Hatchback/5,658.0,44.0,Önden Çekiş
410000,Subaru,Legacy,2.5 Standard,2000,300000.0,Otomatik,LPG & Benzin,Station wagon,1560.0,105.0,Önden Çekiş
138500,Subaru,Justy,1.0,1990,215000.0,Düz,LPG & Benzin,Hatchback/5,997.0,55.0,4WD (Sürekli)
226950,Subaru,Vivio,GL,1996,142500.0,Düz,Benzin,Hatchback/5,658.0,44.0,Önden Çekiş
1545000,Subaru,Levorg,1.6 Sport Plus,2018,75000.0,Otomatik,Benzin,Station wagon,1600.0,170.0,4WD (Sürekli)
905000,Subaru,Impreza,1.5 Elegance,2009,99000.0,Otomatik,LPG & Benzin,Sedan,1498.0,107.0,4WD (Sürekli)
1399000,Subaru,Impreza,2.5 WRX STi,2006,119000.0,Düz,Benzin,Sedan,2457.0,280.0,4WD (Sürekli)
560000,Subaru,Impreza,1.5 Elegance,2009,319000.0,Düz,Benzin,Hatchback/5,1498.0,107.0,4WD (Sürekli)
604900,Subaru,Impreza,1.5 Elegance,2008,112000.0,Otomatik,Benzin,Hatchback/5,1498.0,107.0,4WD (Sürekli)
149000,Subaru,Legacy,1.8,1991,205000.0,Düz,LPG & Benzin,Sedan,1820.0,109.0,4WD (Sürekli)
519000,Subaru,Impreza,1.5 FWD,2010,272000.0,Otomatik,Benzin,Sedan,1498.0,107.0,Önden Çekiş
635000,Subaru,Legacy,2.0 Comfort,2010,257000.0,Otomatik,LPG & Benzin,Sedan,1994.0,150.0,4WD (Sürekli)
1950000,Subaru,Impreza,2.0 WRX,2004,71000.0,Düz,Benzin,Sedan,1994.0,265.0,4WD (Sürekli)
605000,Subaru,Legacy,2.0 TD Elegance,2009,258000.0,Düz,Dizel,Sedan,1998.0,150.0,4WD (Sürekli)
118900,Subaru,Justy,1.2 GLi,1992,160000.0,Düz,Benzin,Hatchback/3,1189.0,75.0,4WD (Sürekli)
155000,Subaru,Justy,1.2 GLi,1991,172000.0,Düz,Benzin,Hatchback/5,1189.0,75.0,Önden Çekiş
190000,Subaru,Vivio,GL,1997,126000.0,Düz,LPG & Benzin,Hatchback/5,658.0,44.0,Önden Çekiş
1000000,Subaru,Levorg,1.6 GT-S CVT,2016,182000.0,Otomatik,Benzin,Station wagon,1600.0,170.0,4WD (Sürekli)
457000,Subaru,Impreza,1.6 TS,2004,165000.0,Düz,LPG & Benzin,Sedan,1597.0,95.0,Önden Çekiş
305000,Subaru,Legacy,2.0 GL,2000,380000.0,Düz,LPG & Benzin,Sedan,1994.0,125.0,4WD (Sürekli)
410000,Subaru,Impreza,1.5 AWD,2009,164000.0,Otomatik,LPG & Benzin,Hatchback/5,1498.0,107.0,4WD (Sürekli)
1175000,Subaru,Levorg,1.6 GT-S CVT,2015,100000.0,Otomatik,Benzin,Station wagon,1600.0,170.0,4WD (Sürekli)
410000,Subaru,Impreza,1.5 Active,2007,322000.0,Düz,LPG & Benzin,Sedan,1498.0,105.0,4WD (Sürekli)
510000,Subaru,Impreza,1.5 Comfort,2008,147000.0,Düz,Benzin,Hatchback/5,1498.0,107.0,4WD (Sürekli)
525000,Subaru,Legacy,2.5 GX,2001,223000.0,Otomatik,LPG & Benzin,Sedan,2457.0,156.0,4WD (Sürekli)
575000,Subaru,Legacy,2.0 SportWagon,2007,264700.0,Otomatik,LPG & Benzin,Station wagon,1560.0,163.0,4WD (Sürekli)
750000,Subaru,Impreza,2.0 WRX,2003,210000.0,Düz,Benzin,Sedan,1994.0,225.0,4WD (Sürekli)
379000,Subaru,Impreza,1.6 TS,2003,288000.0,Düz,LPG & Benzin,Sedan,1597.0,95.0,Önden Çekiş
940000,Mazda,3,1.5 SkyActive-G Power Sense,2015,103000.0,Otomatik,Benzin,Hatchback/5,1496.0,120.0,Önden Çekiş
599000,Mazda,3,1.6 Touring,2009,213000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
655000,Mazda,3,1.6 Touring,2010,113000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
698500,Mazda,3,1.6 Impressive,2010,142000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
480000,Mazda,3,1.6 Sport Dynamic,2004,198000.0,Düz,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
455000,Mazda,3,1.6 Dynamic,2006,225000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
255000,Mazda,626,2.0,1991,273000.0,Düz,LPG & Benzin,Station wagon,1998.0,90.0,Önden Çekiş
250000,Mazda,323,1.6 i,1992,255000.0,Otomatik,LPG & Benzin,Sedan,1560.0,88.0,Önden Çekiş
275000,Mazda,Lantis,1.8,1998,305000.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
135000,Mazda,323,1.6 GLX,1992,350000.0,Düz,LPG & Benzin,Hatchback/5,1597.0,90.0,Önden Çekiş
1380000,Mazda,3,1.5 SkyActive-D Power,2018,40000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
245000,Mazda,323,1.6 GLX,1992,208000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
310000,Mazda,323,1.5,2000,320000.0,Düz,LPG & Benzin,Sedan,1498.0,88.0,Önden Çekiş
